title,director,genre_1,genre_2,actors,movie_release,average_rating,top_reviewer,top_review_rating,top_review_text,poster_url,release_date
How to Lose a Guy in 10 Days,Donald Petrie,Comedy,Romance,Kate Hudson,2003,3.7,alex,3.0,"fun fact andi's apartment is across the street from the lady bird church and next to the 13 going on 30 apartment, it's truly a sacred block in ny",https://a.ltrbxd.com/resized/sm/upload/t0/2v/iy/9c/aiB7u6xZ9RWeDTQ7c92J8AoiHj3-0-230-0-345-crop.jpg?v=422ef264f8,2025-02-02
How to Lose a Guy in 10 Days,Donald Petrie,Comedy,Romance,Kate Hudson,2003,3.7,Eli Hauser,3.5,is matthew mcconaughey ugly-hot or is he just ugly? or just hot? ugh an enigma,https://a.ltrbxd.com/resized/sm/upload/t0/2v/iy/9c/aiB7u6xZ9RWeDTQ7c92J8AoiHj3-0-230-0-345-crop.jpg?v=422ef264f8,2025-02-02
How to Lose a Guy in 10 Days,Donald Petrie,Comedy,Romance,Kate Hudson,2003,3.7,sree,2.0,she named his dick princess sophia,https://a.ltrbxd.com/resized/sm/upload/t0/2v/iy/9c/aiB7u6xZ9RWeDTQ7c92J8AoiHj3-0-230-0-345-crop.jpg?v=422ef264f8,2025-02-02
Toy Story 3,Lee Unkrich,Comedy,Animation,Tom Hanks,2010,4.0,Patrick Willems,4.0,Had a great time crying alone in my apartment while watching a children's film!,https://a.ltrbxd.com/resized/film-poster/4/6/4/5/8/46458-toy-story-3-0-230-0-345-crop.jpg?v=d46903002c,2025-02-03
Toy Story 3,Lee Unkrich,Comedy,Animation,Tom Hanks,2010,4.0,matt lynch,3.5,"""Authority should derive from the consent of the governed, not from the threat of force!"" -- Barbie",https://a.ltrbxd.com/resized/film-poster/4/6/4/5/8/46458-toy-story-3-0-230-0-345-crop.jpg?v=d46903002c,2025-02-03
In the Mood for Love,Wong Kar-wai,Drama,Romance,Tony Leung Chiu-wai,2000,4.4,hllambis,4.0,"The scenes where the main song of the film appears and the protagonists come and go in slow motion, are a cinematographic orgasm rarely achieved in the history of the cinema",https://a.ltrbxd.com/resized/sm/upload/g1/7l/2j/qk/tSRdvZY1waXrTeMqeLBmq9IRs08-0-230-0-345-crop.jpg?v=938633fc19,2025-02-04
In the Mood for Love,Wong Kar-wai,Drama,Romance,Tony Leung Chiu-wai,2000,4.4,Lucy,3.5,this movie INVENTED the color red. pay up taylor swift,https://a.ltrbxd.com/resized/sm/upload/g1/7l/2j/qk/tSRdvZY1waXrTeMqeLBmq9IRs08-0-230-0-345-crop.jpg?v=938633fc19,2025-02-04
BlacKkKlansman,Spike Lee,Drama,Comedy,John David Washington,2018,3.9,Jay,4.0,"patrice: i just got brutalised and sexually abused by a white police officer
ron: damn that shit sucks😢 wanna dance?",https://a.ltrbxd.com/resized/film-poster/4/1/8/1/3/5/418135-blackkklansman-0-230-0-345-crop.jpg?v=632af7bfd9,2025-02-05
BlacKkKlansman,Spike Lee,Drama,Comedy,John David Washington,2018,3.9,matt lynch,3.5,"""I never used to think about it. Now I think about it all the time.""",https://a.ltrbxd.com/resized/film-poster/4/1/8/1/3/5/418135-blackkklansman-0-230-0-345-crop.jpg?v=632af7bfd9,2025-02-05
Elvis,Baz Luhrmann,History,Drama,Austin Butler,2022,3.3,Patrick Willems,3.0,Congrats to Baz Luhrmann for making the world’s first two and a half hour movie trailer,https://a.ltrbxd.com/resized/film-poster/5/4/2/0/3/2/542032-elvis-0-230-0-345-crop.jpg?v=c8e56b86bc,2025-02-06
Elvis,Baz Luhrmann,History,Drama,Austin Butler,2022,3.3,the film drunk,2.5,Why did this move so fast yet feel 4 hours long,https://a.ltrbxd.com/resized/film-poster/5/4/2/0/3/2/542032-elvis-0-230-0-345-crop.jpg?v=c8e56b86bc,2025-02-06
Zootopia,Byron Howard,Animation,Comedy,Jason Bateman,2016,3.7,clownhead,4.0,"you come here, unannounced, on the day my daughter is to be married. I trusted you, nicky. I welcomed you into my home. we broke bread together, grandmama made you a cannoli. and how did you repay my generosity? with a rug, made from the butt of a skunk. a skunk butt rug.",https://a.ltrbxd.com/resized/film-poster/1/9/2/4/1/0/192410-zootopia-0-230-0-345-crop.jpg?v=e22eae9a2a,2025-02-07
Zootopia,Byron Howard,Animation,Comedy,Jason Bateman,2016,3.7,#1 gizmo fan,4.5,THE FUCKING GODFATHER SCENE,https://a.ltrbxd.com/resized/film-poster/1/9/2/4/1/0/192410-zootopia-0-230-0-345-crop.jpg?v=e22eae9a2a,2025-02-07
Zootopia,Byron Howard,Animation,Comedy,Jason Bateman,2016,3.7,#1 gizmo fan,5.0,I want Jason Bateman's voice to eat me,https://a.ltrbxd.com/resized/film-poster/1/9/2/4/1/0/192410-zootopia-0-230-0-345-crop.jpg?v=e22eae9a2a,2025-02-07
Isle of Dogs,Wes Anderson,Comedy,Animation,Bryan Cranston,2018,4.0,gal pacino,3.5,pretty bold of wes anderson to make a film about how propaganda is bad while simultaneously inserting blatant anti-cat propaganda throughout said film 🤔,https://a.ltrbxd.com/resized/sm/upload/z2/5l/zn/to/uMcbu3qVseJGH24xUAyIVzmcQV4-0-230-0-345-crop.jpg?v=8bc488a9ff,2025-02-08
Isle of Dogs,Wes Anderson,Comedy,Animation,Bryan Cranston,2018,4.0,luke livermore,4.0,"a dog: *sneezes*
me literally every single time throughout this entire film: bless you",https://a.ltrbxd.com/resized/sm/upload/z2/5l/zn/to/uMcbu3qVseJGH24xUAyIVzmcQV4-0-230-0-345-crop.jpg?v=8bc488a9ff,2025-02-08
Black Panther: Wakanda Forever,Ryan Coogler,Adventure,Science Fiction,Letitia Wright,2022,3.3,Lenny,3.0,"They took the ""forever"" in Wakanda Forever literally, because this film feels like eternity.",https://a.ltrbxd.com/resized/film-poster/4/3/5/4/6/0/435460-black-panther-wakanda-forever-0-230-0-345-crop.jpg?v=27db1e3d45,2025-02-09
Black Panther: Wakanda Forever,Ryan Coogler,Adventure,Science Fiction,Letitia Wright,2022,3.3,Alex Hunter,4.0,"75% of this is actually shot like a movie. 
Seriously tho, I was shocked by how mature, creative and real this was.",https://a.ltrbxd.com/resized/film-poster/4/3/5/4/6/0/435460-black-panther-wakanda-forever-0-230-0-345-crop.jpg?v=27db1e3d45,2025-02-09
Black Panther: Wakanda Forever,Ryan Coogler,Adventure,Science Fiction,Letitia Wright,2022,3.3,flo,4.0,namor has to be full of microplastics,https://a.ltrbxd.com/resized/film-poster/4/3/5/4/6/0/435460-black-panther-wakanda-forever-0-230-0-345-crop.jpg?v=27db1e3d45,2025-02-09
The Shape of Water,Guillermo del Toro,Fantasy,Drama,Sally Hawkins,2017,3.7,fran hoepfner,3.5,"someone has finally dared to ask ""what if Lilo & Stitch was rated R?""",https://a.ltrbxd.com/resized/sm/upload/f0/2f/4e/am/bxVvUHI1A9PWoVfEBZko6FZPv5A-0-230-0-345-crop.jpg?v=b150ad168f,2025-02-10
The Shape of Water,Guillermo del Toro,Fantasy,Drama,Sally Hawkins,2017,3.7,georgina,5.0,elisa’s friends didn’t kinkshame her at all even when she literally fucked a fish and that’s the kind of love and support I need in my life,https://a.ltrbxd.com/resized/sm/upload/f0/2f/4e/am/bxVvUHI1A9PWoVfEBZko6FZPv5A-0-230-0-345-crop.jpg?v=b150ad168f,2025-02-10
The Shape of Water,Guillermo del Toro,Fantasy,Drama,Sally Hawkins,2017,3.7,KYK,3.0,"dude got out of the bath and went straight to the movies by himself, soaking wet and naked. gotta respect it.",https://a.ltrbxd.com/resized/sm/upload/f0/2f/4e/am/bxVvUHI1A9PWoVfEBZko6FZPv5A-0-230-0-345-crop.jpg?v=b150ad168f,2025-02-10
Smile,Parker Finn,Horror,Mystery,Sosie Bacon,2022,2.8,Weena,3.5,I would simply close my eyes. Rip to everyone in this movie but I'm different,https://a.ltrbxd.com/resized/film-poster/7/9/3/8/8/3/793883-smile-0-230-0-345-crop.jpg?v=54791d7575,2025-02-11
Smile,Parker Finn,Horror,Mystery,Sosie Bacon,2022,2.8,william,3.0,"This is so mid-2000’s style horror that it’s almost camp. No plot, no logic, just jump scares and the most thinly veiled messaging about trauma EVER! And you just know this movie is gonna EAT at 12 year old childrens’ birthday sleepovers across the globe",https://a.ltrbxd.com/resized/film-poster/7/9/3/8/8/3/793883-smile-0-230-0-345-crop.jpg?v=54791d7575,2025-02-11
Smile,Parker Finn,Horror,Mystery,Sosie Bacon,2022,2.8,Haunted Hippie,3.0,The real trauma was the trauma we traumaed along the trauma,https://a.ltrbxd.com/resized/film-poster/7/9/3/8/8/3/793883-smile-0-230-0-345-crop.jpg?v=54791d7575,2025-02-11
Legally Blonde,Robert Luketic,Romance,Comedy,Reese Witherspoon,2001,3.8,shay,4.0,"the ""WHAT, like it's hard?"" line in this film > the godfather trilogy",https://a.ltrbxd.com/resized/film-poster/4/7/5/8/6/47586-legally-blonde-0-230-0-345-crop.jpg?v=683a318854,2024-12-02
Legally Blonde,Robert Luketic,Romance,Comedy,Reese Witherspoon,2001,3.8,molly,5.0,elle woods was at harvard at the same time as mark zuckerberg,https://a.ltrbxd.com/resized/film-poster/4/7/5/8/6/47586-legally-blonde-0-230-0-345-crop.jpg?v=683a318854,2024-12-02
Moana,Ron Clements,Animation,Adventure,Auliʻi Cravalho,2016,3.7,Kait,4.0,I had to go to the campus health center tonight bc I was having an anxiety attack and the nurse let me watch this on her computer so shoutout to jennifer,https://a.ltrbxd.com/resized/film-poster/2/0/1/9/0/9/201909-moana-0-230-0-345-crop.jpg?v=cfeffc2eaa,2024-12-03
Moana,Ron Clements,Animation,Adventure,Auliʻi Cravalho,2016,3.7,shay,5.0,frozen (2013) found dead in miami,https://a.ltrbxd.com/resized/film-poster/2/0/1/9/0/9/201909-moana-0-230-0-345-crop.jpg?v=cfeffc2eaa,2024-12-03
Moana,Ron Clements,Animation,Adventure,Auliʻi Cravalho,2016,3.7,robert,0.0,well at least it wasn't called some bullshit like 'wet',https://a.ltrbxd.com/resized/film-poster/2/0/1/9/0/9/201909-moana-0-230-0-345-crop.jpg?v=cfeffc2eaa,2024-12-03
The Conjuring,James Wan,Horror,Thriller,Patrick Wilson,2013,3.6,p e r s i a 🍒,3.5,i’m just saying......if ed and lorraine warren asked me to be in a throuple with them................i wouldn’t say no........,https://a.ltrbxd.com/resized/film-poster/1/0/6/2/6/2/106262-the-conjuring-0-230-0-345-crop.jpg?v=8cbb976912,2024-12-04
The Conjuring,James Wan,Horror,Thriller,Patrick Wilson,2013,3.6,Karsten,3.5,This is a movie about sideburns,https://a.ltrbxd.com/resized/film-poster/1/0/6/2/6/2/106262-the-conjuring-0-230-0-345-crop.jpg?v=8cbb976912,2024-12-04
The Conjuring,James Wan,Horror,Thriller,Patrick Wilson,2013,3.6,•lily•,3.5,How was Joey King better at acting when she was 13 than she is now 😭😭,https://a.ltrbxd.com/resized/film-poster/1/0/6/2/6/2/106262-the-conjuring-0-230-0-345-crop.jpg?v=8cbb976912,2024-12-04
Furiosa: A Mad Max Saga,George Miller,Science Fiction,Adventure,Anya Taylor-Joy,2024,3.8,Jesse Dixon,2.0,"it’s furiOsa, not furioSA.",https://a.ltrbxd.com/resized/film-poster/7/0/5/2/2/1/705221-furiosa-a-mad-max-saga-0-230-0-345-crop.jpg?v=3c0e322842,2024-12-05
Furiosa: A Mad Max Saga,George Miller,Science Fiction,Adventure,Anya Taylor-Joy,2024,3.8,mariano,5.0,never seen anyone act so nonchalant after getting their nipples ripped off,https://a.ltrbxd.com/resized/film-poster/7/0/5/2/2/1/705221-furiosa-a-mad-max-saga-0-230-0-345-crop.jpg?v=3c0e322842,2024-12-05
Furiosa: A Mad Max Saga,George Miller,Science Fiction,Adventure,Anya Taylor-Joy,2024,3.8,James (Schaffrillas),4.0,"Sickest damn revenge I've ever seen in a movie. Diabolical.
Shoutout to that guy at the Cinemark who recognized me! I would say you made my day, but like, I watched Furiosa right after soooooo",https://a.ltrbxd.com/resized/film-poster/7/0/5/2/2/1/705221-furiosa-a-mad-max-saga-0-230-0-345-crop.jpg?v=3c0e322842,2024-12-05
The Hateful Eight,Quentin Tarantino,Mystery,Western,Samuel L. Jackson,2015,4.0,Ralph,4.0,"Just finished the extended version which I liked. The characters are more fleshed out, there are more clever set ups and foreshadowing. It's a different experience from the film and worth a watch for both fans and those who've never seen it.
NOTE: There was one frame that wasn't rendered in episode 3 which was very odd. Please fix that Netflix. This crew didn't bust their asses to shoot this in 70mm just to have an intern not render the export properly.",https://a.ltrbxd.com/resized/film-poster/1/9/7/0/1/2/197012-the-hateful-eight-0-230-0-345-crop.jpg?v=0428be5b84,2024-12-06
The Hateful Eight,Quentin Tarantino,Mystery,Western,Samuel L. Jackson,2015,4.0,Eli Hayes,4.5,"""Youuuu gonnaaaa maaaake aaaa deaaalll
withhh thissss diaaabolicaaalll biiiiiiiiitch!?!""
Hugely visceral & downright disgusting.
Tarantino's best film since the 1990s.
Jennifer Jason Leigh steals the show.
(Honorable mention for Goggins, obviously.)",https://a.ltrbxd.com/resized/film-poster/1/9/7/0/1/2/197012-the-hateful-eight-0-230-0-345-crop.jpg?v=0428be5b84,2024-12-06
Star Wars: Episode II – Attack of the Clones,George Lucas,Action,Science Fiction,Hayden Christensen,2002,2.9,clownhead,2.0,"you: george lucas can’t write dialogue
me, absolutely tearing myself apart with hysterical laughter after witnessing c3po’s disembodied head look sadly at his body and say “i’m beside myself” in a dejected tone: you fools. you absolute lowbrow heathens. how could you not understand the depth of this message",https://a.ltrbxd.com/resized/film-poster/5/0/7/1/0/50710-star-wars-episode-ii-attack-of-the-clones-0-230-0-345-crop.jpg?v=cdb8caab10,2024-12-07
Star Wars: Episode II – Attack of the Clones,George Lucas,Action,Science Fiction,Hayden Christensen,2002,2.9,gal pacino,2.5,"i'm convinced that anakin subconsciously used the force to make padme slowly fall in love with him because there's simply no way a queen/galactic senator would EVER get with a creepy, whiny child murderer with a mini ponytail",https://a.ltrbxd.com/resized/film-poster/5/0/7/1/0/50710-star-wars-episode-ii-attack-of-the-clones-0-230-0-345-crop.jpg?v=cdb8caab10,2024-12-07
Halloween,John Carpenter,Horror,Thriller,Donald Pleasence,1978,3.8,demi adejuyigbe,4.5,"see this is why i simply don't ""have sex."" one second you're just layin down the pipe and all of a sudden the big boy come in to try and stab you 'cause he jealous of you and your rockin hog. i don't need that pressure in my life. porkin is a young man's game, i got bills to pay",https://a.ltrbxd.com/resized/film-poster/6/0/2/9/8/60298-halloween-0-230-0-345-crop.jpg?v=bcb3149dda,2024-12-08
Halloween,John Carpenter,Horror,Thriller,Donald Pleasence,1978,3.8,Jay,5.0,"jamie lee curtis: AAAAAAAAH
michael myers, walking as slow as possible after her: why ah you running?",https://a.ltrbxd.com/resized/film-poster/6/0/2/9/8/60298-halloween-0-230-0-345-crop.jpg?v=bcb3149dda,2024-12-08
Halloween,John Carpenter,Horror,Thriller,Donald Pleasence,1978,3.8,ciara,4.0,all this guy does is stand there breathing heavily like damn bitch just take a puff from your inhaler and go,https://a.ltrbxd.com/resized/film-poster/6/0/2/9/8/60298-halloween-0-230-0-345-crop.jpg?v=bcb3149dda,2024-12-08
City of God,Fernando Meirelles,Drama,Crime,Alexandre Rodrigues,2002,4.5,liam f,4.0,someone get that chicken an Oscar,https://a.ltrbxd.com/resized/film-poster/5/1/5/2/3/51523-city-of-god-0-230-0-345-crop.jpg?v=7517ea94ce,2024-12-09
Charlie and the Chocolate Factory,Tim Burton,Fantasy,Comedy,Johnny Depp,2005,3.3,Karsten,3.0,Mike Teavee definitely grew up to be a Twitch streamer,https://a.ltrbxd.com/resized/film-poster/5/1/9/3/2/51932-charlie-and-the-chocolate-factory-0-230-0-345-crop.jpg?v=cf68e10228,2024-12-10
Charlie and the Chocolate Factory,Tim Burton,Fantasy,Comedy,Johnny Depp,2005,3.3,ciara,3.0,someone on twitter pointed out that this is literally just Saw but with no blood to make it a kids movie and ever since i read that my life has not known peace,https://a.ltrbxd.com/resized/film-poster/5/1/9/3/2/51932-charlie-and-the-chocolate-factory-0-230-0-345-crop.jpg?v=cf68e10228,2024-12-10
Charlie and the Chocolate Factory,Tim Burton,Fantasy,Comedy,Johnny Depp,2005,3.3,Jacob,4.0,I do not trust people who don’t like this movie,https://a.ltrbxd.com/resized/film-poster/5/1/9/3/2/51932-charlie-and-the-chocolate-factory-0-230-0-345-crop.jpg?v=cf68e10228,2024-12-10
How to Train Your Dragon,Chris Sanders,Fantasy,Family,Jay Baruchel,2010,4.0,DirkH,5.0,I wish this was my autobiography.,https://a.ltrbxd.com/resized/sm/upload/0r/r7/c6/7e/hIXX3IRFy0InUOmYeWjvhCAgQNj-0-230-0-345-crop.jpg?v=d158027eb4,2024-12-11
How to Train Your Dragon,Chris Sanders,Fantasy,Family,Jay Baruchel,2010,4.0,James (Schaffrillas),4.5,"Wtf why this movie so damn good? It's perfectly paced, incredibly powerful, striking from an animation perspective (save for a poorly rendered character here and there). Why did I never like this as a kid? It's the best DreamWorks movie of 2010, the year that also gave us Megamind and Shrek 4. HOW DO YOU MANAGE THAT OUTPUT OF QUALITY IN THE SAME YEAR. SHARK TALE HAS NO EXCUSE ANYMORE",https://a.ltrbxd.com/resized/sm/upload/0r/r7/c6/7e/hIXX3IRFy0InUOmYeWjvhCAgQNj-0-230-0-345-crop.jpg?v=d158027eb4,2024-12-11
How to Train Your Dragon,Chris Sanders,Fantasy,Family,Jay Baruchel,2010,4.0,Frandi Peralta,5.0,One of the best animated films ever made.,https://a.ltrbxd.com/resized/sm/upload/0r/r7/c6/7e/hIXX3IRFy0InUOmYeWjvhCAgQNj-0-230-0-345-crop.jpg?v=d158027eb4,2024-12-11
Raiders of the Lost Ark,Steven Spielberg,Adventure,Action,Harrison Ford,1981,4.2,Bethany,4.5,i'm the girl in professor jones' class with 'love you' written on her eyelids,https://a.ltrbxd.com/resized/film-poster/5/1/9/6/5/51965-raiders-of-the-lost-ark-0-230-0-345-crop.jpg?v=2b066bfd52,2024-12-12
Raiders of the Lost Ark,Steven Spielberg,Adventure,Action,Harrison Ford,1981,4.2,mommy longlegs,4.0,he really raided the fuck out of those arks huh,https://a.ltrbxd.com/resized/film-poster/5/1/9/6/5/51965-raiders-of-the-lost-ark-0-230-0-345-crop.jpg?v=2b066bfd52,2024-12-12
The Hangover,Todd Phillips,Comedy,,Bradley Cooper,2009,3.6,Hannah,3.0,listen i’m not sure if a whole movie about how hot bradley cooper is needed to be made but i’m glad it was,https://a.ltrbxd.com/resized/film-poster/4/0/1/0/0/40100-the-hangover-0-230-0-345-crop.jpg?v=6464871bf5,2024-12-13
The Hangover,Todd Phillips,Comedy,,Bradley Cooper,2009,3.6,shay,4.0,this movie is a classic and sometimes you need to take a break and watch movies you don't need to use your brain for thanks for coming to my ted talk,https://a.ltrbxd.com/resized/film-poster/4/0/1/0/0/40100-the-hangover-0-230-0-345-crop.jpg?v=6464871bf5,2024-12-13
The Hangover,Todd Phillips,Comedy,,Bradley Cooper,2009,3.6,liv,3.0,i want a whole movie on just bradley cooper’s character’s life as a middle school teacher,https://a.ltrbxd.com/resized/film-poster/4/0/1/0/0/40100-the-hangover-0-230-0-345-crop.jpg?v=6464871bf5,2024-12-13
The Sixth Sense,M. Night Shyamalan,Thriller,Mystery,Bruce Willis,1999,4.0,✡︎,4.5,Toni Collette has some fucked up kids,https://a.ltrbxd.com/resized/film-poster/5/1/4/0/7/51407-the-sixth-sense-0-230-0-345-crop.jpg?v=ab482dfeb6,2024-12-14
Cars,John Lasseter,Adventure,Family,Owen Wilson,2006,3.7,James (Schaffrillas),2.5,In my junior year of high school we had to watch this movie in health class and write a paper on Lightning McQueen's character growth and how he forms healthy relationships with the people around him over the course of the movie. So that was fun,https://a.ltrbxd.com/resized/sm/upload/de/kp/63/hd/dWg33ektXuHmxjSjEulwDPTWbC2-0-230-0-345-crop.jpg?v=df40f228cb,2024-12-15
When Harry Met Sally...,Rob Reiner,Drama,Romance,Meg Ryan,1989,4.1,Jay,4.0,no more tinder just carrie fisher and her rolodex picking your ideal mate,https://a.ltrbxd.com/resized/film-poster/5/1/4/8/5/51485-when-harry-met-sally--0-230-0-345-crop.jpg?v=2f277e2fe7,2024-12-16
When Harry Met Sally...,Rob Reiner,Drama,Romance,Meg Ryan,1989,4.1,Karsten,4.5,"she has great hair, he has god awful hair, simple as that",https://a.ltrbxd.com/resized/film-poster/5/1/4/8/5/51485-when-harry-met-sally--0-230-0-345-crop.jpg?v=2f277e2fe7,2024-12-16
Turning Red,Domee Shi,Family,Comedy,Rosalie Chiang,2022,3.5,james💫,3.5,miriam talking about boys while wearing that gay ass outfit… give it a few years girlie,https://a.ltrbxd.com/resized/film-poster/4/3/8/7/2/7/438727-turning-red-0-230-0-345-crop.jpg?v=85497b8090,2024-12-17
Turning Red,Domee Shi,Family,Comedy,Rosalie Chiang,2022,3.5,👽 Zara 👽,4.5,really appreciate how it captures the essence of being 13 and your mum discovering your cringey anime inspired fanart,https://a.ltrbxd.com/resized/film-poster/4/3/8/7/2/7/438727-turning-red-0-230-0-345-crop.jpg?v=85497b8090,2024-12-17
Turning Red,Domee Shi,Family,Comedy,Rosalie Chiang,2022,3.5,24framesofnick,3.5,PERIODS? IN MY DISNEY MOVIE????? THIS IS OUTRAGEOUS!!!,https://a.ltrbxd.com/resized/film-poster/4/3/8/7/2/7/438727-turning-red-0-230-0-345-crop.jpg?v=85497b8090,2024-12-17
Spider-Man 3,Sam Raimi,Science Fiction,Adventure,Tobey Maguire,2007,3.1,Iman,4.5,This is so unironically great,https://a.ltrbxd.com/resized/sm/upload/gi/zi/fp/69/uC2pAMjb32NIgQ1GdC1Bl6LZJc2-0-230-0-345-crop.jpg?v=71a23d5211,2024-12-18
Spider-Man 3,Sam Raimi,Science Fiction,Adventure,Tobey Maguire,2007,3.1,James (Schaffrillas),5.0,This is the only movie I rewatched in preparation for No Way Home,https://a.ltrbxd.com/resized/sm/upload/gi/zi/fp/69/uC2pAMjb32NIgQ1GdC1Bl6LZJc2-0-230-0-345-crop.jpg?v=71a23d5211,2024-12-18
Spider-Man 3,Sam Raimi,Science Fiction,Adventure,Tobey Maguire,2007,3.1,aaron,3.5,if spider-man black suit bad why kinda sexy,https://a.ltrbxd.com/resized/sm/upload/gi/zi/fp/69/uC2pAMjb32NIgQ1GdC1Bl6LZJc2-0-230-0-345-crop.jpg?v=71a23d5211,2024-12-18
Kingsman: The Secret Service,Matthew Vaughn,Comedy,Crime,Taron Egerton,2014,3.7,megan,4.0,"i'm a catholic whore currently enjoying congress out of wedlock with my black jewish boyfriend who works in a military abortion clinic. so hail satan and have a lovely afternoon, madam.",https://a.ltrbxd.com/resized/film-poster/1/4/8/2/0/0/148200-kingsman-the-secret-service-0-230-0-345-crop.jpg?v=cd49b739cf,2024-12-20
Kingsman: The Secret Service,Matthew Vaughn,Comedy,Crime,Taron Egerton,2014,3.7,kennedy,4.0,is the villain really a villain if he makes iggy azalea disappear,https://a.ltrbxd.com/resized/film-poster/1/4/8/2/0/0/148200-kingsman-the-secret-service-0-230-0-345-crop.jpg?v=cd49b739cf,2024-12-20
Kingsman: The Secret Service,Matthew Vaughn,Comedy,Crime,Taron Egerton,2014,3.7,#1 gizmo fan,4.0,"bruvs, is it gay to cry when ur girlfriend sofia boutella murders men with her knife feet? asking for a friend",https://a.ltrbxd.com/resized/film-poster/1/4/8/2/0/0/148200-kingsman-the-secret-service-0-230-0-345-crop.jpg?v=cd49b739cf,2024-12-20
Star Wars: The Rise of Skywalker,J.J. Abrams,Adventure,Action,Carrie Fisher,2019,2.3,davidehrlich,2.0,"spiritually corrupt, but — BUT! — also flat and artless in a way that not even the worst Star Wars movies have been before.
thanks to paternity leave, i have no professional obligation to keep thinking about this hugely disappointing capitulation to the most feckless elements of studio filmmaking. and so i won't.
EDIT: Babu Frik innocent.",https://a.ltrbxd.com/resized/film-poster/1/3/1/9/8/4/131984-star-wars-the-rise-of-skywalker-0-230-0-345-crop.jpg?v=23eb9b6d0e,2024-12-21
Shaun of the Dead,Edgar Wright,Comedy,Horror,Simon Pegg,2004,4.0,maria,5.0,"this is what EVERY other zombie comedy ever is missing: a scene where the characters beat a zombie to death with pool sticks in-sync to queen's ""don't stop me now""",https://a.ltrbxd.com/resized/sm/upload/36/av/yn/jg/yWEeWO7fLs45XOcb94GPiLrHBRG-0-230-0-345-crop.jpg?v=f9f1d6b3fe,2024-12-22
Shaun of the Dead,Edgar Wright,Comedy,Horror,Simon Pegg,2004,4.0,ciara,5.0,"""he's not my boyfriend!""
""might be a bit warm, the cooler's off""
""thanks babe""
this is the pinnacle of gay cinema and also my favourite movie of all time",https://a.ltrbxd.com/resized/sm/upload/36/av/yn/jg/yWEeWO7fLs45XOcb94GPiLrHBRG-0-230-0-345-crop.jpg?v=f9f1d6b3fe,2024-12-22
Shaun of the Dead,Edgar Wright,Comedy,Horror,Simon Pegg,2004,4.0,#1 gizmo fan,4.5,"the fact that the brutal murdering of that old man was in sync with ""don't stop me now"" by queen is utterly breathtaking, truly masterful work.",https://a.ltrbxd.com/resized/sm/upload/36/av/yn/jg/yWEeWO7fLs45XOcb94GPiLrHBRG-0-230-0-345-crop.jpg?v=f9f1d6b3fe,2024-12-22
Big Hero 6,Chris Williams,Animation,Comedy,Scott Adsit,2014,3.8,•lily•,5.0,"Feel like shit, just wish Baymax was real so I could hug him 😔",https://a.ltrbxd.com/resized/sm/upload/hu/db/3b/mm/q6WZxPlic8hpKzCxnzWOFCCLQfo-0-230-0-345-crop.jpg?v=d5c2ad9fb4,2024-12-23
Big Hero 6,Chris Williams,Animation,Comedy,Scott Adsit,2014,3.8,rachel,5.0,when wasabi said “do you people know what the word quarantine means?” i felt that,https://a.ltrbxd.com/resized/sm/upload/hu/db/3b/mm/q6WZxPlic8hpKzCxnzWOFCCLQfo-0-230-0-345-crop.jpg?v=d5c2ad9fb4,2024-12-23
Triangle of Sadness,Ruben Östlund,Drama,Comedy,Harris Dickinson,2022,3.7,Oliver Swift,3.5,Letterboxd Pro members vs regular Letterboxd users,https://a.ltrbxd.com/resized/film-poster/4/2/7/9/7/0/427970-triangle-of-sadness-0-230-0-345-crop.jpg?v=a9210ebfee,2024-12-24
Frozen,Chris Buck,Fantasy,Animation,Kristen Bell,2013,3.4,Matt Singer,3.5,"Let me tell you, there’s a lot of nuances you miss the first 58 times you watch it. That 59th viewing really opens up the text.",https://a.ltrbxd.com/resized/sm/upload/6w/m8/pw/94/eFnGmj63QPUpK7QUWSOUhypIQOT-0-230-0-345-crop.jpg?v=aae3ef24d7,2024-12-25
Frozen,Chris Buck,Fantasy,Animation,Kristen Bell,2013,3.4,James (Schaffrillas),3.0,"This movie and its sequel were the only musical Disney films that my girlfriend didn't want to rewatch, if that tells you anything",https://a.ltrbxd.com/resized/sm/upload/6w/m8/pw/94/eFnGmj63QPUpK7QUWSOUhypIQOT-0-230-0-345-crop.jpg?v=aae3ef24d7,2024-12-25
Iron Man 3,Shane Black,Action,Adventure,Robert Downey Jr.,2013,3.0,James (Schaffrillas),4.0,The best Iron Man movie. Y'all just hate fun.,https://a.ltrbxd.com/resized/sm/upload/5r/0i/96/db/7XiGqZE8meUv7L4720L0tIDd7gO-0-230-0-345-crop.jpg?v=25f900a8ee,2024-12-26
Iron Man 3,Shane Black,Action,Adventure,Robert Downey Jr.,2013,3.0,Patrick Willems,4.0,A modern Christmas classic,https://a.ltrbxd.com/resized/sm/upload/5r/0i/96/db/7XiGqZE8meUv7L4720L0tIDd7gO-0-230-0-345-crop.jpg?v=25f900a8ee,2024-12-26
